Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
 14,       4000,  1.72886,    714882.1429,     69179.9082,   8194080.7857,    441504.2896, 1
 14,       4000,  1.85459,    769941.4286,    120055.5804,   8736984.7857,    567373.5337, 1
 14,       4000,  1.83373,    735752.8571,     83851.6029,   8603271.5000,    683326.0212, 1
 14,       4000,  1.71050,    678012.2143,     70328.2336,   8048807.9286,    609327.5076, 1
 15,       4000,  1.85272,    739514.5333,     73304.6054,   8186449.5333,    707178.0462, 1
 15,       4000,  1.87892,    708306.0667,     39378.0432,   8162091.8667,    522461.0974, 1
 15,       4000,  1.77118,    681133.5333,     64807.6834,   7802282.4667,    714731.9232, 1
 15,       4000,  1.89866,    728738.9333,     57084.2572,   8226200.2000,    662831.8444, 1
 15,       4000,  1.81283,    663647.7333,     53856.2142,   7921908.0667,    428573.4691, 1
 16,       4000,  2.01085,    737132.0625,     66671.1861,   8140125.4375,    239775.5226, 1
 16,       4000,  1.87766,    697400.7500,     50361.0082,   7689458.7500,    184154.7860, 1
 16,       4000,  2.18862,    858599.8750,     69092.9956,   8888607.4375,    188277.2228, 1
 16,       4000,  2.10219,    765469.6875,     47848.1118,   8527325.2500,    438922.2303, 1
 16,       4000,  2.08158,    786602.8750,     35139.2983,   8461708.5000,    184723.0881, 1
  1,       5000,  2.96902,         0.0000,         0.0000,  46531182.0000,         0.0000, 1
  1,       5000,  2.97220,         0.0000,         0.0000,  46564815.0000,         0.0000, 1
  1,       5000,  2.97437,         0.0000,         0.0000,  46518804.0000,         0.0000, 1
  1,       5000,  2.97680,         0.0000,         0.0000,  46535609.0000,         0.0000, 1
  1,       5000,  2.96304,         0.0000,         0.0000,  46466071.0000,         0.0000, 1
  2,       5000,  2.19864,   1900195.5000,    290785.6429,  33111737.5000,    333605.2012, 1
  2,       5000,  2.26924,   2091918.5000,    259868.1060,  34031380.0000,    393410.1714, 1
  2,       5000,  2.14858,   1657675.0000,    171945.7418,  32344243.0000,    172384.1480, 1
  2,       5000,  2.02714,   1432529.5000,    211736.7617,  30749926.5000,    455984.1718, 1
  2,       5000,  3.53268,    562359.0000,     87367.2855,  34491271.5000,     91873.6770, 1
  3,       5000,  1.85089,   2018273.6667,    267219.8404,  26339627.6667,    246375.4657, 1
  3,       5000,  2.23326,   4731730.6667,   3936967.4318,  27844459.0000,   5382582.3404, 1
  3,       5000,  2.06072,   3556619.0000,   2968263.1843,  25424982.3333,   5980385.2341, 1
  3,       5000,  1.74066,   1842235.0000,    560094.7200,  25037687.3333,    398656.3054, 1
  3,       5000,  1.86350,   2108876.3333,    766572.0472,  26523321.6667,    198317.2030, 1
  4,       5000,  1.89439,   4862020.0000,   3966549.4381,  24457019.5000,   3704287.2454, 1
  4,       5000,  1.88599,   4129099.7500,   3002874.6465,  23745268.5000,   4139945.5611, 1
  4,       5000,  1.98071,   4483521.2500,   3185541.5609,  24872527.2500,   4251020.1937, 1
  4,       5000,  1.67955,   4361603.5000,   4157781.1235,  22031199.0000,   3361219.6478, 1
  4,       5000,  1.70363,   4505711.5000,   4280091.1298,  22363859.5000,   3530190.2854, 1
  5,       5000,  3.42761,   9902091.6000,   4518963.0817,  40497419.6000,   4350940.5885, 1
  5,       5000,  3.48862,   9001949.6000,   2344855.6617,  40948477.8000,   2515371.2456, 1
  5,       5000,  3.30693,  10999255.8000,   4972239.1642,  39413626.4000,   4039435.8525, 1
  5,       5000,  3.51235,   8953777.8000,   3772004.2018,  41090190.2000,   3841905.3942, 1
  5,       5000,  3.21590,  12254054.4000,   6006040.3417,  38611842.2000,   4134783.8300, 1
  6,       5000,  1.73024,   4996665.0000,   3156383.7620,  20491789.3333,   3048408.0082, 1
  6,       5000,  1.86233,   5318476.0000,   2026100.9057,  21854675.0000,   2281140.4809, 1
  6,       5000,  1.75573,   5331084.3333,   3311318.8034,  20845631.0000,   2981606.7079, 1
  6,       5000,  2.50308,   3264618.8333,   1213561.7447,  24131700.6667,   1506910.8482, 1
  6,       5000,  1.84486,   5585895.0000,   3424855.6874,  21833769.8333,   3080468.6039, 1
  7,       5000,  2.09469,   5360196.1429,   1623217.3437,  22156588.1429,   2112504.4065, 1
  7,       5000,  2.13987,   5329431.8571,   2177523.3121,  22418826.0000,   3294489.7163, 1
  7,       5000,  2.07539,   5366924.4286,   1372805.7110,  21951238.2857,   2240607.4472, 1
  7,       5000,  2.04858,   5377034.7143,   2296362.5777,  21720849.0000,   3215018.1554, 1
  7,       5000,  2.03676,   5007184.5714,   1345228.2780,  21368391.7143,   2174996.0280, 1
  8,       5000,  2.71224,   1739110.0000,    345103.3847,  22364936.5000,    696357.7767, 1
  8,       5000,  2.89285,   1870782.1250,    185949.4575,  23764458.2500,    308792.8413, 1
  8,       5000,  2.77075,   1745704.7500,    319998.1866,  22592339.6250,    618652.4723, 1
  8,       5000,  2.80139,   1748944.8750,    213420.5634,  22971716.5000,    365698.0250, 1
  8,       5000,  2.94369,   1956002.3750,    238087.2829,  24178279.6250,    335716.8321, 1
  9,       5000,  3.03029,   1759681.8889,     85219.0885,  21870349.5556,    835892.8523, 1
  9,       5000,  3.07142,   1837417.8889,    107048.8080,  22196167.1111,   1834634.8567, 1
  9,       5000,  2.94357,   1777501.2222,    263289.2383,  21525843.2222,   1708703.0391, 1
  9,       5000,  2.93581,   1804349.3333,    169402.4765,  21548783.1111,   1041347.8183, 1
  9,       5000,  2.90857,   1650399.1111,    188759.7942,  21012579.1111,   1916475.9210, 1
 10,       5000,  3.39366,   1894492.1000,    201063.8941,  22087585.1000,   1345862.3878, 1
 10,       5000,  3.37651,   1898944.1000,     97220.7631,  22086803.2000,   1096311.8558, 1
 10,       5000,  3.30112,   1848652.6000,    164073.2091,  21729166.9000,   1608841.7796, 1
 10,       5000,  3.73522,   2132589.1000,    121811.2349,  24116000.7000,   1725043.5860, 1
 10,       5000,  2.99764,   1606124.5000,    226319.9873,  19874121.4000,    968804.3841, 1
 11,       5000,  2.70122,   1376142.5455,    163147.9542,  16399110.8182,    902268.5785, 1
 11,       5000,  2.69385,   1303615.6364,     94463.0302,  16225304.5455,    764428.5691, 1
 11,       5000,  2.72585,   1339225.2727,    182416.9380,  16418049.2727,   1174665.6346, 1
 11,       5000,  2.71645,   1357712.6364,    118623.9355,  16444459.6364,   1065066.8849, 1
 11,       5000,  3.05845,   1521751.7273,    185565.0880,  18035683.6364,    996551.4469, 1
 12,       5000,  2.77909,   1277292.9167,    101163.6910,  15311536.2500,    576363.8068, 1
 12,       5000,  3.30764,   1545340.6667,    166801.6995,  17814117.6667,   1203814.1040, 1
 12,       5000,  2.80672,   1319491.0000,    273020.5238,  15511226.8333,    899768.3835, 1
 12,       5000,  3.08920,   1460322.4167,    138376.1615,  16811675.2500,    757528.0142, 1
 12,       5000,  2.92138,   1336305.7500,    168614.7003,  15871488.6667,    821732.3064, 1
 13,       5000,  2.84786,   1198009.3077,     98972.2665,  14433378.6154,    431210.7664, 1
 13,       5000,  2.87048,   1260186.6923,    160622.0723,  14548783.0769,   1211440.4482, 1
 13,       5000,  2.88115,   1335976.8462,    181938.1483,  14724404.5385,    978777.6565, 1
 13,       5000,  2.94722,   1251662.2308,    101438.7733,  14802442.6154,   1071438.1677, 1
 13,       5000,  2.71245,   1161212.6923,     78200.9572,  13866291.0000,    616145.9564, 1
 14,       5000,  2.88692,   1184789.7143,     77903.1683,  13615610.0000,    946106.4707, 1
 14,       5000,  2.78184,   1137689.3571,     93521.3210,  13108362.2143,   1140290.3761, 1
 14,       5000,  2.80532,   1112472.3571,     94120.2697,  13167582.2143,    751450.0403, 1
 14,       5000,  2.88560,   1201401.0000,     90386.7459,  13576453.5000,    897970.8262, 1
 14,       5000,  2.88245,   1243466.5000,    115006.4602,  13734432.2857,    789722.6051, 1
 15,       5000,  3.11627,   1256741.8667,     67314.0524,  13618846.9333,    816541.9108, 1
 15,       5000,  3.07523,   1220159.0000,     96095.1256,  13431888.2000,    723364.4084, 1
 15,       5000,  3.08129,   1271440.7333,     85489.7593,  13576576.4000,    689534.8646, 1
 15,       5000,  2.95287,   1134065.8000,     65505.9639,  13027198.3333,    998759.3136, 1
 15,       5000,  3.06979,   1226679.3333,     77121.6073,  13474860.3333,    643994.9705, 1
 16,       5000,  2.86695,   1092071.6875,     84337.9937,  11952315.9375,    318800.5353, 1
 16,       5000,  2.90637,   1137214.3125,     85583.8655,  12032750.9375,    309085.0555, 1
 16,       5000,  2.95266,   1136283.8750,     76074.8499,  12243837.1875,    435361.1571, 1
 16,       5000,  3.07139,   1227875.3125,    124453.5707,  12785282.0000,    386242.4340, 1
 16,       5000,  2.90345,   1075957.9375,     88263.5979,  11950854.4375,    346545.1852, 1
  1,       6000,  4.26077,         0.0000,         0.0000,  66831362.0000,         0.0000, 1
  1,       6000,  4.26902,         0.0000,         0.0000,  66851954.0000,         0.0000, 1
  1,       6000,  4.26649,         0.0000,         0.0000,  66855074.0000,         0.0000, 1
  1,       6000,  4.27440,         0.0000,         0.0000,  66823401.0000,         0.0000, 1
  1,       6000,  4.27317,         0.0000,         0.0000,  66841659.0000,         0.0000, 1
  2,       6000,  4.44698,   6537259.0000,   1459510.8228,  64996232.5000,     63136.8574, 1
  2,       6000,  4.49261,   6395855.5000,   1575467.1425,  65393620.5000,     66375.4064, 1
  2,       6000,  4.48372,   6461474.5000,   1602020.4163,  65319400.5000,     65040.3888, 1
  2,       6000,  4.46260,   6217169.5000,    792081.9244,  65223043.5000,     32694.4962, 1
  2,       6000,  6.74855,   1479973.5000,    252938.4596,  65754284.0000,     54554.7024, 1
  3,       6000,  4.36350,  15969483.0000,  13076638.6350,  56481007.6667,   8775767.3369, 1
  3,       6000,  4.79037,   7420067.6667,    610708.5988,  64321204.6667,     36482.7038, 1
  3,       6000,  4.79262,   7409368.6667,    682132.3453,  64393650.0000,     29390.5343, 1
  3,       6000,  4.75784,   7461507.0000,    644010.2446,  64080519.3333,     24716.3284, 1
  3,       6000,  4.77055,   7464832.3333,    647788.8553,  64243583.3333,     29286.0765, 1
  4,       6000,  2.85930,   8367738.0000,   7480110.5355,  37193380.2500,   5263017.0336, 1
  4,       6000,  3.40411,  10142061.2500,   7935832.2633,  43576273.2500,   6089994.2125, 1
  4,       6000,  3.42489,  10245335.7500,   7992439.0166,  43947801.7500,   6108143.4877, 1
  4,       6000,  3.23263,   9502765.0000,   7821035.8373,  41566233.2500,   5949557.9960, 1
  4,       6000,  3.28987,   9741360.7500,   7877019.4524,  42279983.2500,   5898573.8255, 1
  5,       6000,  2.99214,   7631756.8000,   2395979.9749,  34788035.0000,   2523858.4888, 1
  5,       6000,  2.99554,   7313388.4000,   3235626.6624,  33607295.2000,   4153519.8800, 1
  5,       6000,  3.10365,   8371912.6000,   2575051.0704,  35337165.6000,   3859399.6073, 1
  5,       6000,  3.01019,   7676794.8000,   2060790.3184,  34154634.8000,   2983519.3085, 1
  5,       6000,  2.85253,   6193896.4000,   2819262.6096,  33182740.2000,   4536271.7731, 1
  6,       6000,  4.87155,  16392281.5000,   2926863.7399,  55682962.3333,   2642709.3424, 1
  6,       6000,  4.87678,  16547157.3333,   4976697.6761,  55908656.1667,   4660457.1865, 1
  6,       6000,  4.83166,  16589569.8333,   4741789.5822,  55664648.6667,   4395007.7983, 1
  6,       6000,  4.86802,  16556782.8333,   5096078.0168,  55776520.5000,   4578490.3722, 1
  6,       6000,  4.86568,  16434070.5000,   3721700.1991,  55586326.3333,   3495860.6145, 1
  7,       6000,  3.11297,   8075753.0000,   2208339.0377,  32777467.0000,   3567958.5174, 1
  7,       6000,  3.14409,   7893391.2857,   2012982.8338,  32937099.7143,   3299951.2547, 1
  7,       6000,  3.11291,   8127701.0000,   2975292.9642,  32817594.5714,   3969568.1608, 1
  7,       6000,  3.15957,   8651805.1429,   3590188.0038,  33594141.5714,   5342599.6713, 1
  7,       6000,  2.96247,   7823037.8571,   2383097.6638,  31457371.0000,   3599062.7508, 1
  8,       6000,  4.60791,   2821403.3750,    190329.2141,  36820954.3750,    412753.2962, 1
  8,       6000,  4.69008,   2845311.0000,    177422.9378,  37586685.0000,    389565.3985, 1
  8,       6000,  4.02305,   2323321.8750,    639315.7310,  32432483.5000,   1348164.4593, 1
  8,       6000,  5.00171,   3157292.1250,    293833.4296,  39859987.6250,    184980.5185, 1
  8,       6000,  4.31696,   2817559.6250,    744340.2870,  35458302.7500,    424724.8014, 1
  9,       6000,  4.56198,   2511624.2222,    196734.7171,  32329827.3333,   1742919.8876, 1
  9,       6000,  4.12831,   2324119.3333,    115065.0486,  30025886.4444,   1088262.8938, 1
  9,       6000,  4.48563,   2391971.8889,    309216.9113,  31921551.1111,   3018219.1909, 1
  9,       6000,  4.02426,   2369251.5556,    471045.3609,  29281671.3333,   2808773.6936, 1
  9,       6000,  4.30399,   2428504.4444,    258257.8631,  31030749.0000,   1568935.1369, 1
 10,       6000,  4.29070,   2197995.5000,    136141.4893,  27916681.8000,   2332148.5615, 1
 10,       6000,  4.28929,   2254705.6000,    244857.2962,  28003736.0000,   2588686.2728, 1
 10,       6000,  4.26064,   2166264.1000,    214542.2040,  27666091.6000,   1238249.3937, 1
 10,       6000,  4.21574,   2253587.6000,    169412.8220,  27612068.6000,   1803294.6977, 1
 10,       6000,  4.18431,   2109702.8000,     74312.3936,  27254588.8000,   1821120.5889, 1
 11,       6000,  4.13765,   2103287.6364,    304675.4856,  24563502.4545,   1181205.1431, 1
 11,       6000,  4.39220,   2286270.6364,    143683.6010,  26220109.5455,    620157.5545, 1
 11,       6000,  4.27880,   2023527.0909,    208916.8899,  25146461.6364,   1940050.9830, 1
 11,       6000,  4.42123,   2336651.5455,    162682.1011,  26215164.1818,    970527.3982, 1
 11,       6000,  4.02407,   1893320.4545,    173949.3149,  23967322.0000,   1261777.3996, 1
 12,       6000,  5.64748,   2859447.5833,    286457.0245,  30456390.2500,   1116102.2741, 1
 12,       6000,  6.14078,   3077479.7500,    196292.9614,  32623289.7500,   1192414.6884, 1
 12,       6000,  5.47890,   2706357.9167,    190404.4248,  29388431.6667,   1283406.0947, 1
 12,       6000,  4.80915,   2208045.6667,    155022.4429,  26090486.5833,   1269614.5609, 1
 12,       6000,  5.26600,   2577865.8333,    194897.6063,  28426550.5000,    900951.6819, 1
 13,       6000,  3.93160,   1657084.6154,    101123.5773,  19934729.0000,   1135898.1096, 1
 13,       6000,  4.15685,   1795353.9231,    145891.6728,  21021789.0769,    958768.2259, 1
 13,       6000,  4.08049,   1744352.8462,    144511.3705,  20649717.4615,   1368815.4102, 1
 13,       6000,  4.24507,   1909003.7692,    212180.7654,  21456154.0769,    936186.6811, 1
 13,       6000,  4.09159,   1744485.2308,    104166.0836,  20661274.3077,   1013050.2811, 1
 14,       6000,  4.13933,   1664731.3571,     94800.2965,  19365100.6429,    963447.9149, 1
 14,       6000,  4.25540,   1755827.1429,    122188.4644,  19873450.6429,   1212858.6815, 1
 14,       6000,  4.36977,   1772905.5714,    165390.4197,  20250895.6429,   1249594.2181, 1
 14,       6000,  4.19330,   1690894.7857,    158655.8406,  19560112.5714,   1021772.3987, 1
 14,       6000,  4.39002,   1807101.6429,     90016.5492,  20389892.5714,   1384404.6989, 1
 15,       6000,  4.28627,   1649664.6667,    103109.1425,  18780033.6000,    757165.7796, 1
 15,       6000,  4.22522,   1681156.6667,    106091.4041,  18523442.4000,    605732.1890, 1
 15,       6000,  4.57790,   1946298.1333,    149227.7788,  20097134.2667,    975276.0694, 1
 15,       6000,  4.37808,   1702493.7333,    118466.7688,  19101004.7333,    622498.1592, 1
 15,       6000,  3.89371,   1573284.6667,    103607.7358,  17454631.2000,    951699.6978, 1
 16,       6000,  4.31137,   1730366.0000,    236982.4360,  17764886.0000,    464253.1911, 1
 16,       6000,  4.16438,   1546043.6875,    137528.4279,  17077705.3750,    365780.5439, 1
 16,       6000,  4.27586,   1644222.7500,    127484.9460,  17655171.1875,    477299.9760, 1
 16,       6000,  4.29739,   1660721.7500,    213509.1278,  17686223.5000,    424271.8855, 1
 16,       6000,  4.43204,   1675908.9375,     89115.9731,  18217165.9375,    201930.9407, 1
  1,       7000,  5.80383,         0.0000,         0.0000,  91159007.0000,         0.0000, 1
  1,       7000,  5.79677,         0.0000,         0.0000,  91130576.0000,         0.0000, 1
  1,       7000,  5.79676,         0.0000,         0.0000,  91221754.0000,         0.0000, 1
